study,study_label,covariate,group,sample,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,nobs,significant
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Liberal,mt,(Intercept),0.8715052245128521,0.016667986608798813,52.28617258744352,0,0.8388309197774917,0.9041795292482124,6998,7000,1
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Liberal,mt,Z,0.3855054722202971,0.02340735654182414,16.469415140128188,8.041695734448073e-60,0.3396199601517276,0.4313909842888666,6998,7000,1
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Liberal,original,(Intercept),0.49816383442679774,0.06289783868749406,7.9202059215724265,1.3239449004444198e-14,0.3746139595092107,0.6217137093443847,549,551,1
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Liberal,original,Z,0.30374937119177003,0.09595564329843642,3.1655185745257732,0.0016339195851096137,0.11526423442799119,0.4922345079555489,549,551,1
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Moderate,mt,(Intercept),0.7121396670726867,0.019300694994357798,36.89709967857984,3.435169222164856e-263,0.6743016497401777,0.7499776844051957,4898,4900,1
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Moderate,mt,Z,0.4007039931653192,0.027889040195722782,14.367794314656026,6.979991355731256e-46,0.34602896790735377,0.4553790184232846,4898,4900,1
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Moderate,original,(Intercept),0.35548188248918183,0.05032327063283164,7.063966193351119,3.827587486522157e-12,0.2566837725805137,0.45427999239784994,719,721,1
expert_economists,Johnston and Ballard (2016),ideo,ideo_3_Moderate,original,Z,0.22944814822711698,0.07675028214155999,2.989541430009567,0.0028892827971724296,0.07876670969605276,0.3801295867581812,719,721,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Democrat,mt,(Intercept),0.8467153284671356,0.014698321870629598,57.60625845043267,0,0.8179032713265872,0.875527385607684,8998,9000,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Democrat,mt,Z,0.41160126005708825,0.020602268580354095,19.97844356080198,6.38624206650224e-87,0.37121612325121833,0.45198639686295816,8998,9000,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Democrat,original,(Intercept),0.4438196131946055,0.04370021396533873,10.156005495685344,3.5841293287350013e-23,0.35806916383306364,0.5295700625561474,1042,1044,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Democrat,original,Z,0.2340229874971362,0.06711194664050385,3.4870540821996823,5.087405217010884e-4,0.10233302399911837,0.36571295099515405,1042,1044,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Independent,mt,(Intercept),0.6380051590713676,0.02734618594362934,23.330681667510543,4.131501627536694e-108,0.5843790640560027,0.6916312540867324,2273,2275,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Independent,mt,Z,0.3368149848135251,0.04058735289419482,8.298520617778438,1.7840261020678253e-16,0.25722285276217083,0.4164071168648794,2273,2275,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Independent,original,(Intercept),0.4046448571853269,0.1641375470497787,2.4652790568547274,0.015654804079368992,0.07840370934947105,0.7308860050211827,87,89,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Independent,original,Z,0.13865694151873495,0.21854397129653466,0.6344578653720729,0.5274469188577149,-0.29572286572162143,0.5730367487590913,87,89,0
expert_economists,Johnston and Ballard (2016),pid,pid_3_Republican,mt,(Intercept),0.6827927432655324,0.022242037379114617,30.698300323273358,2.7501240707869883e-184,0.6391846824855062,0.7264008040455586,3648,3650,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Republican,mt,Z,0.42479873680000985,0.0321687841123077,13.205309075933737,6.307488436673066e-39,0.36172815253301693,0.48786932106700276,3648,3650,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Republican,original,(Intercept),0.3382145144014585,0.043326955024936574,7.80609932562307,1.617682098586485e-14,0.2531821465008943,0.4232468823020227,910,912,1
expert_economists,Johnston and Ballard (2016),pid,pid_3_Republican,original,Z,0.28349808541748067,0.06848276614438069,4.139699684732185,3.8006428587632515e-5,0.14909556942516725,0.4179006014097941,910,912,1
expert_economists,Johnston and Ballard (2016),white,white_0,mt,(Intercept),0.7677564825253559,0.023099663280007825,33.23669584352036,1.33475156678962e-210,0.7224662132518999,0.8130467517988119,3478,3480,1
expert_economists,Johnston and Ballard (2016),white,white_0,mt,Z,0.42216145416865847,0.033150414369518905,12.734726313310487,2.4269564509218795e-36,0.3571652169888043,0.4871576913485126,3478,3480,1
expert_economists,Johnston and Ballard (2016),white,white_0,original,(Intercept),0.3981979601173964,0.06110512856279033,6.516604571222146,1.63199481011176e-10,0.2781690118127773,0.5182269084220155,548,550,1
expert_economists,Johnston and Ballard (2016),white,white_0,original,Z,0.27453377395849626,0.09526129982289529,2.881902456389896,0.004107782920906074,0.08741177780520012,0.4616557701117924,548,550,1
expert_economists,Johnston and Ballard (2016),white,white_1,mt,(Intercept),0.776749869087101,0.012879432435539882,60.30932441896389,0,0.7515039750335707,0.8019957631406313,11443,11445,1
expert_economists,Johnston and Ballard (2016),white,white_1,mt,Z,0.39854754168969936,0.01831613968125237,21.7593635244896,6.754481871948028e-103,0.36264477002822626,0.43445031335117246,11443,11445,1
expert_economists,Johnston and Ballard (2016),white,white_1,original,(Intercept),0.39481553762727695,0.03411458775348816,11.573217313373739,1.0018690787750832e-29,0.32789792539659707,0.4617331498579568,1493,1495,1
expert_economists,Johnston and Ballard (2016),white,white_1,original,Z,0.23990060911043595,0.05230224739869227,4.58681263314957,4.876975611113358e-6,0.13730691706557424,0.34249430115529766,1493,1495,1
flavinS4,Flavin (2011),age,age_3_18 - 39,mt,(Intercept),2.123745548318086,0.05124494593762594,41.44302446729197,1.229050036512776e-200,2.0231537696083883,2.2243373270277838,793,795,1
flavinS4,Flavin (2011),age,age_3_18 - 39,mt,Z,-0.39044073100957516,0.06992646111498554,-5.583590600524499,3.2369426394145514e-8,-0.5277035766176583,-0.253177885401492,793,795,1
flavinS4,Flavin (2011),age,age_3_18 - 39,original,(Intercept),2.8594879435776535,0.10523757737574957,27.171738602152388,8.894688206083545e-72,2.6520692773966816,3.0669066097586253,217,219,1
flavinS4,Flavin (2011),age,age_3_18 - 39,original,Z,-0.6537597136309345,0.15333932750859725,-4.263483636279025,3.0027544527292017e-5,-0.9559848273026368,-0.3515345999592323,217,219,1
flavinS4,Flavin (2011),age,age_3_40 - 59,mt,(Intercept),2.28780929155891,0.10950209810497179,20.892835216415232,1.1848364514020442e-49,2.071711587464023,2.5039069956537974,177,179,1
flavinS4,Flavin (2011),age,age_3_40 - 59,mt,Z,-0.566337082693054,0.14773958666136822,-3.833346873990836,1.7549417294486676e-4,-0.8578948339504227,-0.2747793314356855,177,179,1
flavinS4,Flavin (2011),age,age_3_40 - 59,original,(Intercept),2.781212999506422,0.0977240568686083,28.459860229153314,5.700184631249296e-87,2.588896305950579,2.973529693062265,298,300,1
flavinS4,Flavin (2011),age,age_3_40 - 59,original,Z,-0.7414903638885861,0.14251047829797034,-5.203058559232599,3.654347419363422e-7,-1.0219447868990506,-0.46103594087812166,298,300,1
flavinS4,Flavin (2011),age,age_3_More than 60,mt,(Intercept),2.5517872867387847,0.37421224374840956,6.8190908484929285,2.522678848558641e-7,1.7839671853752392,3.3196073881023302,27,29,1
flavinS4,Flavin (2011),age,age_3_More than 60,mt,Z,-0.6791046811482251,0.4901357904929179,-1.385543953983172,0.17722608531185974,-1.6847802533007816,0.32657089100433145,27,29,0
flavinS4,Flavin (2011),age,age_3_More than 60,original,(Intercept),2.6301630489291203,0.10448762161950306,25.172006101421196,2.2494567037845276e-70,2.424370825937454,2.8359552719207866,249,251,1
flavinS4,Flavin (2011),age,age_3_More than 60,original,Z,-0.8448053103410206,0.1527979353660487,-5.528905271639777,8.126025246870629e-8,-1.1457464773437807,-0.5438641433382605,249,251,1
flavinS4,Flavin (2011),educ,educ_3_College,mt,(Intercept),2.133950771951147,0.08207185337804374,26.001006241709074,4.124946557276982e-84,1.972541051272118,2.2953604926301763,354,356,1
flavinS4,Flavin (2011),educ,educ_3_College,mt,Z,-0.4333525139013424,0.10741940259997908,-4.034210798165683,6.715179232714025e-5,-0.6446129528401965,-0.22209207496248834,354,356,1
flavinS4,Flavin (2011),educ,educ_3_College,original,(Intercept),2.6046795146451074,0.1338518268197998,19.459424473538935,1.8474407168973895e-43,2.3402703384770573,2.8690886908131574,155,157,1
flavinS4,Flavin (2011),educ,educ_3_College,original,Z,-0.3889876849867524,0.20143455947375147,-1.931087128261328,0.05529719513430536,-0.7868989215209563,0.008923551547451558,155,157,0
flavinS4,Flavin (2011),educ,educ_3_Graduate School,mt,(Intercept),2.2739717353599653,0.14816636832891938,15.347421692295926,4.880582298758097e-28,1.9800138805923193,2.5679295901276116,100,102,1
flavinS4,Flavin (2011),educ,educ_3_Graduate School,mt,Z,-0.6489984691332364,0.20236410041057573,-3.207083014311758,0.0018013506991892232,-1.050483080719459,-0.24751385754701405,100,102,1
flavinS4,Flavin (2011),educ,educ_3_Graduate School,original,(Intercept),2.326139322229988,0.17693470183608578,13.14688016590973,2.8279610136010666e-23,1.9749729170854375,2.6773057273745384,97,99,1
flavinS4,Flavin (2011),educ,educ_3_Graduate School,original,Z,-0.3868442757866318,0.24449012086829228,-1.5822491085233918,0.11684797815733028,-0.8720894874252929,0.09840093585202941,97,99,0
flavinS4,Flavin (2011),educ,educ_3_Less than College,mt,(Intercept),2.1639010392485565,0.060498446106838695,35.76787799519946,7.04730109790606e-145,2.045061376617801,2.282740701879312,543,545,1
flavinS4,Flavin (2011),educ,educ_3_Less than College,mt,Z,-0.3829974560383452,0.08429828845643375,-4.543359812533826,6.827946990389569e-6,-0.5485881580345782,-0.21740675404211224,543,545,1
flavinS4,Flavin (2011),educ,educ_3_Less than College,original,(Intercept),2.883177890055382,0.07153115719564455,40.306602089067496,5.8765948437282125e-161,2.7426471983086866,3.0237085818020777,512,514,1
flavinS4,Flavin (2011),educ,educ_3_Less than College,original,Z,-0.8670806297112216,0.1056465930158365,-8.207369541782057,1.846200197126199e-15,-1.0746347834430041,-0.6595264759794391,512,514,1
flavinS4,Flavin (2011),female,female_0,mt,(Intercept),2.1774297128357296,0.07005371360978459,31.08228815626417,1.993727600349488e-118,2.039790418614614,2.315069007056845,495,497,1
flavinS4,Flavin (2011),female,female_0,mt,Z,-0.30975695905253087,0.09511114383917556,-3.2567893366554626,0.0012040886802322567,-0.4966282901500826,-0.12288562795497918,495,497,1
flavinS4,Flavin (2011),female,female_0,original,(Intercept),2.7446898430365367,0.0872105029998232,31.47201023530504,9.718536510536062e-109,2.573224159043566,2.9161555270295074,387,389,1
flavinS4,Flavin (2011),female,female_0,original,Z,-0.7509732811295893,0.12591213510990346,-5.964264528387959,5.546156346474206e-9,-0.998530738396849,-0.5034158238623295,387,389,1
flavinS4,Flavin (2011),female,female_1,mt,(Intercept),2.152556049942553,0.06157554917431325,34.957967550543735,7.93562545311912e-137,2.0315796766309497,2.273532423254156,504,506,1
flavinS4,Flavin (2011),female,female_1,mt,Z,-0.5604495838655635,0.08166600470984568,-6.862703591987959,1.9905340865246528e-11,-0.7208973136077256,-0.4000018541234015,504,506,1
flavinS4,Flavin (2011),female,female_1,original,(Intercept),2.805298385777953,0.08452964804108017,33.1871532744892,3.4847397859204644e-114,2.6390925593845367,2.9715042121713697,379,381,1
flavinS4,Flavin (2011),female,female_1,original,Z,-0.7219935602307611,0.12433187744576218,-5.806986712202744,1.3471568801229182e-8,-0.9664602404643661,-0.47752687999715615,379,381,1
flavinS4,Flavin (2011),ideo,ideo_3_Conservative,mt,(Intercept),2.975125269792222,0.11801125509141172,25.21052138194518,7.257033261089201e-64,2.74241220301935,3.207838336565094,199,201,1
flavinS4,Flavin (2011),ideo,ideo_3_Conservative,mt,Z,-0.9808398976048744,0.154759493792351,-6.3378334573833595,1.528132656290454e-9,-1.2860188941737893,-0.6756609010359595,199,201,1
flavinS4,Flavin (2011),ideo,ideo_3_Conservative,original,(Intercept),2.9958356606537486,0.09478705753665517,31.605956957733675,1.1316875261617409e-94,2.8092556885851243,3.182415632722373,282,284,1
flavinS4,Flavin (2011),ideo,ideo_3_Conservative,original,Z,-0.86640739515211,0.14533566160672737,-5.9614232706118235,7.454341392106212e-9,-1.1524878410259771,-0.5803269492782429,282,284,1
flavinS4,Flavin (2011),ideo,ideo_3_Liberal,mt,(Intercept),1.8652513254096392,0.05250495829574994,35.52524153820009,2.951864595973898e-147,1.7621268077058012,1.9683758431134772,576,578,1
flavinS4,Flavin (2011),ideo,ideo_3_Liberal,mt,Z,-0.3449651510188846,0.07266400115537804,-4.747400989951582,2.603054776649406e-6,-0.4876838640091977,-0.20224643802857148,576,578,1
flavinS4,Flavin (2011),ideo,ideo_3_Liberal,original,(Intercept),2.4812346040600146,0.14014693298040026,17.70452304087895,2.5695978822585374e-43,2.2049362722394807,2.7575329358805485,207,209,1
flavinS4,Flavin (2011),ideo,ideo_3_Liberal,original,Z,-0.7130808764496519,0.16549174580324055,-4.308860680565066,2.535477742951681e-5,-1.0393462632340915,-0.3868154896652123,207,209,1
flavinS4,Flavin (2011),ideo,ideo_3_Moderate,mt,(Intercept),2.2751768078217354,0.08343925396015804,27.267463452011743,8.344154856022767e-73,2.1107424529824357,2.439611162661035,222,224,1
flavinS4,Flavin (2011),ideo,ideo_3_Moderate,mt,Z,-0.23913756533389538,0.12650600780452373,-1.8903257598912553,0.060017036688064095,-0.48844389046672937,0.01016875979893861,222,224,0
flavinS4,Flavin (2011),ideo,ideo_3_Moderate,original,(Intercept),2.77388313052709,0.08940993535819701,31.02432765904895,8.295707718751274e-92,2.59786823985027,2.9498980212039103,275,277,1
flavinS4,Flavin (2011),ideo,ideo_3_Moderate,original,Z,-0.5880667963266917,0.15000867076094124,-3.9202187003166924,1.1175130145484159e-4,-0.883378046455467,-0.29275554619791627,275,277,1
flavinS4,Flavin (2011),pid,pid_3_Democrat,mt,(Intercept),1.8850844771507644,0.05054873063246606,37.29241968224671,1.9635986226744044e-160,1.7858166885102513,1.9843522657912775,619,621,1
flavinS4,Flavin (2011),pid,pid_3_Democrat,mt,Z,-0.30844171024066247,0.06982275265698175,-4.417495708826378,1.1786686300864455e-5,-0.4455598963222809,-0.17132352415904406,619,621,1
flavinS4,Flavin (2011),pid,pid_3_Democrat,original,(Intercept),2.602937638123169,0.08752276909244347,29.74011980098446,4.589528475313001e-103,2.4308716001096546,2.775003676136683,397,399,1
flavinS4,Flavin (2011),pid,pid_3_Democrat,original,Z,-0.6792484707551836,0.11930679858919545,-5.693292241408757,2.4264984177625622e-8,-0.9138005576485542,-0.44469638386181304,397,399,1
flavinS4,Flavin (2011),pid,pid_3_Independent,mt,(Intercept),2.299925758678384,0.12096776653752996,19.012715738327184,3.0038650829021543e-40,2.060720321443865,2.539131195912903,137,139,1
flavinS4,Flavin (2011),pid,pid_3_Independent,mt,Z,-0.4718308341733144,0.15994229630713064,-2.9500066278108013,0.0037383392861320137,-0.7881057230592756,-0.15555594528735323,137,139,1
flavinS4,Flavin (2011),pid,pid_3_Independent,original,(Intercept),3.215672492309093,0.2117791845680399,15.18408194302953,1.0022684940737898e-8,2.7495496498585292,3.681795334759657,11,13,1
flavinS4,Flavin (2011),pid,pid_3_Independent,original,Z,0.05287751705985189,0.6009434089368949,0.08799084285389769,0.9314654149489509,-1.269790008065135,1.3755450421848388,11,13,0
flavinS4,Flavin (2011),pid,pid_3_Republican,mt,(Intercept),2.785808834762817,0.1000631141765407,27.840517034557138,2.92561414628608e-77,2.5886988876504455,2.9829187818751883,241,243,1
flavinS4,Flavin (2011),pid,pid_3_Republican,mt,Z,-0.6894568781532426,0.14468736943127103,-4.765149030377157,3.263426989753961e-6,-0.9744701917116187,-0.4044435645948666,241,243,1
flavinS4,Flavin (2011),pid,pid_3_Republican,original,(Intercept),2.976805076568778,0.08513498322137383,34.9657093233728,3.521088289615286e-117,2.809374362224094,3.1442357909134624,356,358,1
flavinS4,Flavin (2011),pid,pid_3_Republican,original,Z,-0.7798912226598012,0.1365364110408924,-5.711965157969658,2.3596828023250602e-8,-1.048410554779629,-0.5113718905399733,356,358,1
flavinS4,Flavin (2011),white,white_0,mt,(Intercept),2.246334742951602,0.08462710022926605,26.54391721878669,1.144506574482016e-72,2.079610041249354,2.4130594446538502,235,237,1
flavinS4,Flavin (2011),white,white_0,mt,Z,-0.5397028117483842,0.12058358187446466,-4.475757009028392,1.1872813464123694e-5,-0.7772657397435966,-0.3021398837531718,235,237,1
